Date,Price,Open,High,Low,Vol.,Change %
12/1/2016,88.9,91.41,91.65,87.72,24.66M,-2.98%
12/2/2016,89.33,90.94,91.3,88.49,2.29M,0.48%
12/5/2016,88.87,89.3,89.44,87.59,1.78M,-0.51%
12/6/2016,88.49,88.81,89.8,87.96,1.71M,-0.43%
12/7/2016,89,88.81,89.34,88.11,1.59M,0.58%
12/8/2016,92.13,88.83,92.67,88.65,1.27M,3.52%
12/9/2016,93.23,92.4,94.04,91.94,1.37M,1.19%
12/12/2016,94.76,92.62,94.89,92.24,1.24M,1.64%
12/13/2016,95.63,95.26,96.31,94.72,1.43M,0.92%
12/14/2016,94.7,95.72,95.72,94.35,1.69M,-0.97%
12/15/2016,95.46,94.19,96.85,93.88,1.54M,0.80%
12/16/2016,96.71,96.39,97.95,96.02,4.63M,1.31%
12/19/2016,96.89,97.5,97.74,96.29,1.20M,0.19%
12/20/2016,97.43,96.84,97.44,96.32,922.80K,0.56%
12/21/2016,94.33,97.16,97.94,94.22,1.37M,-3.18%
12/22/2016,95.39,94.5,95.59,94.08,831.41K,1.12%
12/23/2016,95.53,95.7,96.41,94.88,670.24K,0.15%
12/27/2016,96.33,95.68,96.86,95.41,596.23K,0.84%
12/28/2016,95.89,96.55,96.85,95.36,600.50K,-0.46%
12/29/2016,96.59,96,97.08,95.37,513.46K,0.73%
12/30/2016,97.92,96.77,98.35,96.1,847.76K,1.38%
1/3/2017,97.32,98.29,98.6,96.16,1.01M,-0.61%
1/4/2017,98.21,97.7,98.67,97.3,890.08K,0.91%
1/5/2017,98.08,98.11,98.65,96.67,897.94K,-0.13%
1/6/2017,98,98.16,98.49,97.43,933.80K,-0.08%
1/9/2017,97.4,97.95,98,96.52,991.07K,-0.61%
1/10/2017,97.5,97.11,98.03,96.6,743.95K,0.10%
1/11/2017,94.98,96.3,96.98,94.77,907.88K,-2.58%
1/12/2017,96.11,94.73,96.21,94.4,670.28K,1.19%
1/13/2017,95.12,95.95,96.08,94.87,404.70K,-1.03%
1/17/2017,96.71,95.17,96.77,95.17,843.86K,1.67%
1/18/2017,96.32,96.88,97.23,96.06,638.06K,-0.40%
1/19/2017,95.26,96.17,96.54,94.64,508.66K,-1.10%
1/20/2017,95.87,95.35,95.97,94.2,495.69K,0.64%
1/23/2017,95.94,96.18,96.69,95.65,403.29K,0.07%
1/24/2017,96.65,95.93,96.75,95.46,1.03M,0.74%
1/25/2017,96.68,96.82,96.9,95.65,1.03M,0.03%
1/26/2017,96.81,96.64,97.37,96.17,698.62K,0.13%
1/27/2017,95.73,97.24,97.48,95.42,502.69K,-1.12%
1/30/2017,94.8,95.52,96.6,94.43,619.62K,-0.97%
1/31/2017,94.95,94.9,96.4,94.64,1.00M,0.16%
2/1/2017,93.78,94.97,95.25,93.29,824.66K,-1.23%
2/2/2017,97.66,93.59,97.8,92.5,1.62M,4.14%
2/3/2017,97.98,98.19,98.77,97.27,1.05M,0.33%
2/6/2017,97.82,97.8,98.08,96.69,680.35K,-0.16%
2/7/2017,97.37,97.64,98.19,97.11,661.87K,-0.46%
2/8/2017,97.73,97.47,99,97.22,616.52K,0.37%
2/9/2017,97.9,97.58,98.19,97.43,545.95K,0.17%
2/10/2017,98.51,97.58,98.59,97.3,393.19K,0.62%
2/13/2017,98.41,98.56,98.83,97.55,531.20K,-0.10%
2/14/2017,98.79,98.46,98.93,97.44,747.63K,0.39%
2/15/2017,98.21,97.89,98.62,97.41,572.34K,-0.59%
2/16/2017,99.47,98.33,99.9,98.23,544.42K,1.28%
2/17/2017,99.62,99.8,100.22,99.14,1.07M,0.15%
2/21/2017,100.55,99.26,100.73,99.02,579.05K,0.93%
2/22/2017,100.35,100.71,100.97,99.65,668.13K,-0.20%
2/23/2017,101.56,100.72,101.78,100.02,542.80K,1.21%
2/24/2017,102.05,102,102.09,100.68,698.03K,0.48%
2/27/2017,102.71,102.32,103.05,101.78,612.44K,0.65%
2/28/2017,102.73,102.78,102.97,102.18,665.99K,0.02%
3/1/2017,102.57,103,103.64,102.18,864.82K,-0.16%
3/2/2017,101.38,102.64,103.03,101.2,1.27M,-1.16%
3/3/2017,101.09,101.22,101.32,100.34,950.25K,-0.29%
3/6/2017,100.74,100.7,101.15,100.13,545.59K,-0.35%
3/7/2017,100.78,100.75,100.83,99.63,537.17K,0.04%
3/8/2017,99.96,100.49,100.71,99.61,653.46K,-0.81%
3/9/2017,98.13,100.08,100.8,98.11,790.61K,-1.83%
3/10/2017,97.15,98.88,99.66,96.27,1.07M,-1.00%
3/13/2017,97.76,97.38,97.95,96.71,1.12M,0.63%
3/14/2017,98.89,98.75,99.92,98.13,1.07M,1.16%
3/15/2017,101.13,98.87,101.54,98.02,993.41K,2.27%
3/16/2017,101.22,101,102.17,100.62,921.62K,0.09%
3/17/2017,101.78,101.32,102.74,100.72,2.08M,0.55%
3/20/2017,101.16,101.91,101.93,100.89,386.38K,-0.61%
3/21/2017,101.15,101.58,102.21,100.86,763.96K,-0.01%
3/22/2017,101.27,101.68,101.68,100.46,629.29K,0.12%
3/23/2017,101.91,101.27,102.47,101.1,659.93K,0.63%
3/24/2017,101.91,102.2,102.81,101.81,350.76K,0.00%
3/27/2017,101.16,101.82,102.75,100.61,641.30K,-0.74%
3/28/2017,101.02,101.09,101.39,99.75,599.10K,-0.14%
3/29/2017,102.03,100.98,102.04,100.61,733.47K,1.00%
3/30/2017,101.78,101.82,102.01,100.8,609.57K,-0.25%
3/31/2017,101.74,101.54,102.59,101.22,534.70K,-0.04%
4/3/2017,101.77,101.7,102.03,101.13,490.06K,0.03%
4/4/2017,102.55,101.75,103.55,101.57,638.96K,0.77%
4/5/2017,102.73,102.32,102.89,101.77,505.89K,0.18%
4/6/2017,102.79,102.61,103.1,101.97,380.08K,0.06%
4/7/2017,101.93,102.9,103.37,101.9,535.93K,-0.84%
4/10/2017,102.74,101.86,102.81,101.4,564.21K,0.79%
4/11/2017,102.85,102.09,103.08,101.74,872.04K,0.11%
4/12/2017,101.83,102.69,103.48,101.63,1.13M,-0.99%
4/13/2017,101.09,101.81,102.05,100.8,728.51K,-0.73%
4/17/2017,101.72,101.38,101.73,101.21,1.13M,0.62%
4/18/2017,101.9,101.67,102.39,101.54,746.70K,0.18%
4/19/2017,101.39,101.93,102.05,101.07,541.92K,-0.50%
4/20/2017,101.56,101.62,101.69,101.02,511.66K,0.17%
4/21/2017,101.27,101.49,101.82,101.09,450.12K,-0.29%
4/24/2017,101.33,101.93,102.65,99.8,586.33K,0.06%
4/25/2017,101.47,101.42,101.63,100.91,670.62K,0.14%
4/26/2017,101,101.54,101.91,100.65,960.01K,-0.46%
4/27/2017,98,98.69,99.36,96.2,1.63M,-2.97%
4/28/2017,99.21,97.29,99.25,97.29,1.09M,1.23%
5/1/2017,99.61,99.59,100.01,98.68,651.54K,0.40%
5/2/2017,99.57,99.59,100.31,99.2,559.11K,-0.04%
5/3/2017,98.44,99.43,99.76,98.14,391.72K,-1.13%
5/4/2017,99.02,98.33,99.1,97.49,592.28K,0.59%
5/5/2017,100.05,99.12,100.08,98.84,540.43K,1.04%
5/8/2017,99.41,100.19,100.22,98.95,427.17K,-0.64%
5/9/2017,98.76,99.25,99.29,98.59,426.16K,-0.65%
5/10/2017,98.7,98.57,99.23,98.25,469.26K,-0.06%
5/11/2017,98.79,98.38,99.34,97.69,487.86K,0.09%
5/12/2017,98.34,98.83,99.06,98.04,576.15K,-0.46%
5/15/2017,99.15,98.39,99.4,98.2,462.25K,0.82%
5/16/2017,98.7,98.93,99.47,98.16,550.71K,-0.45%
5/17/2017,99.33,98.51,100.55,98.51,569.58K,0.64%
5/18/2017,99.89,99.64,100.4,99,633.71K,0.56%
5/19/2017,100,100.11,100.43,98.96,642.19K,0.11%
5/22/2017,100.06,100.03,100.84,99.66,438.42K,0.06%
5/23/2017,100.11,100.28,100.8,99.76,336.18K,0.05%
5/24/2017,100.53,100.36,100.78,99.97,309.78K,0.42%
5/25/2017,100.79,100.84,101.33,99.75,286.69K,0.26%
5/26/2017,101.13,101,101.94,100.69,544.63K,0.34%
5/30/2017,101.05,101,101.48,100.84,394.93K,-0.08%
5/31/2017,101.94,101.08,102.19,101.08,1.01M,0.88%
6/1/2017,102.2,101.82,102.25,101.12,905.19K,0.26%
6/2/2017,104.29,102.78,104.71,101.77,900.27K,2.05%
6/5/2017,105.57,104.14,105.97,103.76,745.37K,1.23%
6/6/2017,105.02,105.65,105.78,104.6,576.03K,-0.52%
6/7/2017,106.79,105.3,106.84,105.06,999.70K,1.69%
6/8/2017,107.37,106.85,107.63,105.95,750.29K,0.54%
6/9/2017,107.2,107.29,107.94,106.76,859.25K,-0.16%
6/12/2017,107.4,107.04,107.9,106.83,753.97K,0.19%
6/13/2017,108.16,107.32,108.16,107.21,674.93K,0.71%
