Date,Price,Open,High,Low,Vol.,Change %
8/29/2017,118.65,119.36,120.12,118.63,705.74K,-0.54%
8/30/2017,119.4,118.56,119.87,117.87,911.67K,0.63%
8/31/2017,121.31,119.72,121.82,119.53,1.03M,1.60%
9/1/2017,121.3,121.37,121.94,120.77,382.58K,-0.01%
9/5/2017,120.45,121.44,122.03,120,792.24K,-0.70%
9/6/2017,120.39,120.94,121.83,119.67,613.73K,-0.05%
9/7/2017,120.1,120.51,121.26,119.71,526.15K,-0.24%
9/8/2017,119.36,120.03,120.42,118.4,1.16M,-0.62%
9/11/2017,120.36,120.01,120.81,119.84,917.93K,0.84%
9/12/2017,120,120.57,121.21,119.38,583.31K,-0.30%
9/13/2017,119.44,119.77,120.11,118.85,876.20K,-0.47%
9/14/2017,120.83,119.42,121.06,119.06,663.42K,1.16%
9/15/2017,120.52,120.51,121.09,119.79,2.23M,-0.26%
9/18/2017,120.42,120.52,121.05,119.89,858.99K,-0.08%
9/19/2017,120,120.42,120.59,119.1,746.32K,-0.35%
9/20/2017,119.35,120.01,120.69,118.58,538.14K,-0.54%
9/21/2017,119.34,119.51,119.99,118.72,885.48K,-0.01%
9/22/2017,118.06,119.59,120.1,117.76,805.82K,-1.07%
9/25/2017,118.8,118.29,119.42,118.02,860.53K,0.63%
9/26/2017,119.16,118.89,119.32,118.43,479.24K,0.30%
9/27/2017,117.56,118.63,119.16,117.04,626.67K,-1.34%
9/28/2017,117.48,116.98,117.67,116.26,458.30K,-0.07%
9/29/2017,118.97,117.46,119.02,117.16,771.58K,1.27%
10/2/2017,118.74,119.19,119.81,118.55,591.86K,-0.19%
10/3/2017,118.92,119.01,119.44,118.42,551.02K,0.15%
10/4/2017,120.01,118.99,120.19,118.61,458.86K,0.92%
10/5/2017,120.38,120.13,120.88,120.09,253.98K,0.31%
10/6/2017,120.45,119.92,120.63,118.67,377.43K,0.06%
10/9/2017,120.96,120.37,121.2,120.26,465.15K,0.42%
10/10/2017,121.81,121.19,121.87,120.92,616.64K,0.70%
10/11/2017,122.51,122.1,122.86,121.76,456.42K,0.57%
10/12/2017,123.62,122.57,123.64,122.49,463.69K,0.91%
10/13/2017,123.66,124.28,124.37,123.13,488.79K,0.03%
10/16/2017,123.5,123.48,124.49,123.01,529.55K,-0.13%
10/17/2017,124.1,123.12,124.11,123.01,666.39K,0.49%
10/18/2017,123.17,123.61,123.97,122.72,578.70K,-0.75%
10/19/2017,123.36,123.55,123.55,122.28,588.67K,0.15%
10/20/2017,122.26,123.44,123.44,121.68,728.25K,-0.89%
10/23/2017,121.96,122.58,122.83,121.76,373.11K,-0.25%
10/24/2017,122.07,121.65,122.59,121.43,425.76K,0.09%
10/25/2017,122.02,121.94,122.77,121.35,557.39K,-0.04%
10/26/2017,121.73,122.75,122.75,121.02,466.33K,-0.24%
10/27/2017,122.16,121.58,122.97,121.57,491.24K,0.35%
10/30/2017,121.72,122.02,122.25,121.21,408.90K,-0.36%
10/31/2017,123.96,121.28,124.16,120.68,629.27K,1.84%
11/1/2017,125.21,124.68,125.72,123.93,630.82K,1.01%
11/2/2017,124.56,125.19,125.99,124.48,508.76K,-0.52%
11/3/2017,125.3,123.97,125.83,123.25,414.29K,0.59%
11/6/2017,125.67,125.2,126.52,125.2,453.11K,0.30%
11/7/2017,126.06,125.71,126.62,125.19,603.36K,0.31%
11/8/2017,126.23,125.73,126.88,125.73,368.10K,0.13%
11/9/2017,126.1,125.89,126.59,125.47,331.77K,-0.10%
11/10/2017,126.64,125.55,126.67,125.55,304.30K,0.43%
11/13/2017,126.61,127.01,127.15,126.04,570.35K,-0.02%
11/14/2017,126.28,126.52,126.8,125.87,499.13K,-0.26%
11/15/2017,123.89,126.21,126.23,123.73,653.34K,-1.89%
11/16/2017,126.19,123.92,126.49,123.92,563.01K,1.86%
11/17/2017,126.21,125.64,126.23,125.06,1.31M,0.02%
11/20/2017,126.25,126.13,126.81,125.66,518.32K,0.03%
11/21/2017,127.96,126.6,128,126.34,526.35K,1.35%
11/22/2017,126.95,127.39,128.29,126.95,362.04K,-0.79%
11/24/2017,126.79,127,127.57,126.69,158.34K,-0.13%
11/27/2017,127.23,127.23,127.9,126.75,349.67K,0.35%
11/28/2017,125.87,127.13,127.88,125.56,660.63K,-1.07%
11/29/2017,126.97,125.8,127.12,123.92,695.76K,0.87%
11/30/2017,127.06,126.75,127.5,126.53,1.03M,0.07%
12/1/2017,128.69,127.56,129.04,126.94,894.81K,1.28%
12/4/2017,129.03,129.97,130.46,129.01,837.59K,0.26%
12/5/2017,126.02,129,129.21,125.7,1.28M,-2.33%
12/6/2017,126.85,126.4,127.04,125.68,635.90K,0.66%
12/7/2017,128.17,126.94,128.3,126.39,834.96K,1.04%
12/8/2017,130,128.76,130.13,128.22,596.50K,1.43%
12/11/2017,130.19,130.23,130.54,129.62,447.91K,0.15%
12/12/2017,131.4,130.15,131.72,129.36,788.73K,0.93%
12/13/2017,131.16,131.18,132.22,131.01,777.81K,-0.18%
12/14/2017,131.89,131.58,132.44,131.19,609.69K,0.56%
12/15/2017,132.84,132.55,133,131.93,1.38M,0.72%
12/18/2017,134.03,132.92,134.3,132.92,512.98K,0.90%
12/19/2017,131.6,134.37,134.37,131.11,690.05K,-1.81%
12/20/2017,128.63,131.25,132.06,128.63,2.32M,-2.26%
12/21/2017,128.83,128.64,129.4,128.19,438.44K,0.16%
12/22/2017,129.46,129.3,129.9,128.69,283.47K,0.49%
12/26/2017,130.39,129.56,130.61,129.16,404.59K,0.72%
12/27/2017,131.23,130.94,131.63,130.61,556.63K,0.64%
12/28/2017,130.67,130.77,130.98,129.89,513.60K,-0.43%
12/29/2017,130.59,130.73,131.07,130.34,373.47K,-0.06%
1/2/2018,129.93,131,131,129.68,540.40K,-0.51%
1/3/2018,129.32,130.15,130.27,128.92,469.97K,-0.47%
1/4/2018,126.74,125.36,128.41,125.2,2.72M,-2.00%
1/5/2018,127,126.9,127.88,126.73,1.08M,0.21%
1/8/2018,127.28,127.37,128.18,126.83,918.99K,0.22%
1/9/2018,126.32,127.24,127.31,126.08,866.15K,-0.75%
1/10/2018,125.28,126.29,126.29,124.48,1.09M,-0.82%
1/11/2018,125.1,125.94,126.54,124.92,840.12K,-0.14%
1/12/2018,125.12,125.1,125.36,123.58,1.62M,0.02%
1/16/2018,124.93,125.28,126.6,124.84,558.25K,-0.15%
1/17/2018,125.5,125.46,126.14,124.25,1.23M,0.46%
1/18/2018,125.38,125.47,125.9,124.55,651.54K,-0.10%
1/19/2018,125.95,125.68,126.11,125.13,616.81K,0.45%
1/22/2018,127.32,125.96,127.32,125.36,738.63K,1.09%
1/23/2018,127.67,127.3,127.87,126.8,524.05K,0.27%
1/24/2018,126.62,127.41,127.93,125.9,562.13K,-0.82%
1/25/2018,126.97,126.5,127.11,126.02,425.47K,0.28%
1/26/2018,126.47,127.26,127.41,125.55,365.74K,-0.39%
1/29/2018,124.51,126.21,126.21,124.17,570.72K,-1.55%
1/30/2018,125.75,125.45,126.12,123.34,727.40K,1.00%
1/31/2018,129.7,125.87,129.7,125.87,926.19K,3.14%
2/1/2018,125.22,129.7,130.41,125.15,848.94K,-3.45%
2/2/2018,124.12,124.46,125.68,122.68,672.22K,-0.88%
2/5/2018,119.88,123.94,124.43,119.68,852.13K,-3.42%
2/6/2018,118.54,119.11,120.29,116.45,1.05M,-1.12%
2/7/2018,118.96,118.2,120.91,117.77,963.49K,0.35%
2/8/2018,114.58,118.59,120.38,114,1.07M,-3.68%
2/9/2018,118.04,115.83,118.91,114.59,958.19K,3.02%
2/12/2018,119.08,118.81,119.68,115.36,920.82K,0.88%
2/13/2018,120.36,118.85,120.86,117.86,792.49K,1.07%
2/14/2018,120.06,119.34,120.45,117.9,498.77K,-0.25%
2/15/2018,121.74,120.57,121.77,120.16,559.75K,1.40%
2/16/2018,122.66,121.9,123.18,121.73,575.96K,0.76%
2/20/2018,120.97,122.28,123.94,120.8,774.52K,-1.38%
2/21/2018,118.43,120.57,121.22,118.32,680.86K,-2.10%
2/22/2018,119.97,119.07,120.8,119.04,515.93K,1.30%
2/23/2018,122.65,120.5,122.67,120.2,273.96K,2.23%
2/26/2018,123.38,123.17,123.4,121.69,308.95K,0.60%
2/27/2018,120.84,123.15,123.56,120.45,543.49K,-2.06%
2/28/2018,121.31,121.3,123.25,121.28,848.28K,0.39%
3/1/2018,122.6,120.81,123.1,120.22,653.89K,1.06%
3/2/2018,123.49,122.24,123.7,121.13,512.20K,0.73%
3/5/2018,124.99,122.77,125.83,122.52,618.84K,1.21%
3/6/2018,125.41,124.91,125.76,123.18,589.45K,0.34%
3/7/2018,125.78,124.96,126.24,124.75,470.48K,0.30%
3/8/2018,125.64,126.16,126.4,124.88,388.09K,-0.11%
3/9/2018,125.98,126.27,126.42,124.51,471.96K,0.27%
3/12/2018,126.03,125.95,126.55,125.47,714.55K,0.04%
3/13/2018,126.56,126.26,127.5,125.69,439.49K,0.42%
3/14/2018,126.4,126.84,127.32,125.46,586.73K,-0.13%
3/15/2018,127.08,126.59,127.49,126.3,436.73K,0.54%
3/16/2018,128.24,126.7,128.57,126.42,1.27M,0.91%
3/19/2018,127.24,128.25,128.46,126.5,490.27K,-0.78%
3/20/2018,126.39,127.36,128.21,125.91,621.30K,-0.67%
3/21/2018,125.36,126.4,126.42,124.44,364.99K,-0.81%
3/22/2018,122.18,124.78,125.82,122.04,1.06M,-2.54%
3/23/2018,118.6,122.06,122.47,118.06,968.97K,-2.93%
3/26/2018,121.11,119.74,121.35,118.76,764.86K,2.12%
3/27/2018,121.98,121.61,124.13,119.59,981.06K,0.72%
3/28/2018,123.56,121.78,123.83,121.73,441.22K,1.30%
3/29/2018,124.89,123.78,125.07,123.23,590.89K,1.08%
4/2/2018,121.79,124.84,125.12,120.58,718.26K,-2.48%
4/3/2018,122.83,122.03,123.26,121.16,601.44K,0.85%
4/4/2018,124.43,122.29,124.55,121.57,509.86K,1.30%
4/5/2018,123.17,124.71,124.71,122.56,543.11K,-1.01%
4/6/2018,122.07,123.54,123.76,121.73,456.28K,-0.89%
4/9/2018,121.34,122.17,122.75,121.16,627.54K,-0.60%
4/10/2018,121.7,122.02,122.12,121.11,557.86K,0.30%
4/11/2018,121.09,121.33,122.02,121.08,533.34K,-0.50%
4/12/2018,120.79,121.35,121.35,120.1,647.61K,-0.25%
4/13/2018,122.05,121.07,122.13,120.53,392.35K,1.04%
4/16/2018,122.93,122.41,123.49,121.95,361.02K,0.72%
4/17/2018,124.25,123.23,125.4,122.68,454.58K,1.07%
4/18/2018,124.31,124.44,125.3,124.15,453.42K,0.05%
4/19/2018,122.06,123.99,123.99,121.14,356.20K,-1.81%
4/20/2018,121.3,122.33,122.69,121.15,527.39K,-0.62%
4/23/2018,121.37,121.38,122.13,120.85,320.26K,0.06%
4/24/2018,121.66,121.74,122.34,120.82,420.21K,0.24%
4/25/2018,121.86,121.39,122.18,120.83,411.35K,0.16%
4/26/2018,123.31,122.12,124.21,121.86,457.64K,1.19%
4/27/2018,124.86,123.26,125.35,123.21,393.18K,1.26%
4/30/2018,124.57,125.28,125.28,124.08,657.25K,-0.23%
5/1/2018,129.41,125.62,130.53,124.65,1.22M,3.89%
5/2/2018,127.57,128.75,128.93,126.36,1.06M,-1.42%
5/3/2018,126.73,127.21,127.62,126.05,721.40K,-0.66%
5/4/2018,128.55,126.74,128.9,126.15,455.21K,1.44%
5/7/2018,129.8,129.18,130.06,128.34,454.86K,0.97%
5/8/2018,128.34,129.07,129.23,127.9,621.58K,-1.12%
5/9/2018,129.84,128.64,129.91,128.25,316.64K,1.17%
5/10/2018,129.36,130,130.52,128.82,446.64K,-0.37%
5/11/2018,128.04,129.6,129.99,127.95,664.46K,-1.02%
5/14/2018,126.98,128.19,128.38,126.34,609.50K,-0.83%
5/15/2018,124.15,126.57,126.57,123.8,639.90K,-2.23%
5/16/2018,122.64,124.45,124.69,122.42,844.80K,-1.22%
5/17/2018,121.75,122.64,123.1,121.65,516.20K,-0.73%
5/18/2018,121.22,121.71,121.93,120.58,808.94K,-0.44%
5/21/2018,123.43,122.04,123.8,120.75,706.11K,1.82%
5/22/2018,123.8,123.31,124.01,122.85,643.02K,0.30%
5/23/2018,125.81,123.78,126.28,123.42,504.06K,1.62%
5/24/2018,123.81,125.98,125.98,122.96,782.74K,-1.59%
5/25/2018,123.5,123.91,124.3,123.29,612.75K,-0.25%
5/29/2018,124.39,123.1,124.45,122.68,1.03M,0.72%
5/30/2018,125.33,124.62,126.21,124.04,1.18M,0.76%
5/31/2018,124.92,124.65,125.5,124.36,1.36M,-0.33%
6/1/2018,125.58,125.24,125.77,124.2,905.49K,0.53%
6/4/2018,127.21,126.04,127.34,125.76,549.16K,1.30%
6/5/2018,126.61,127.47,128.06,126.21,591.84K,-0.47%
6/6/2018,126.32,126.17,126.71,125.62,770.03K,-0.23%
6/7/2018,126.34,126.84,126.88,125.28,563.38K,0.02%
6/8/2018,127.19,126.23,127.52,125.69,598.44K,0.67%
6/11/2018,125.27,127.31,127.31,124.67,861.21K,-1.51%
6/12/2018,126.82,125.01,127.2,125.01,608.61K,1.24%
6/13/2018,125.7,126.79,127.32,125,877.03K,-0.88%
6/14/2018,127.66,126.01,128.21,125.5,599.87K,1.56%
6/15/2018,127.84,127.91,128.61,127.43,1.47M,0.14%
6/18/2018,126.4,127.12,127.87,125.21,778.52K,-1.13%
6/19/2018,126.36,125.98,126.93,125.7,759.88K,-0.03%
6/20/2018,126.6,126.14,127.22,125.69,715.74K,0.19%
6/21/2018,126.41,126.69,126.78,125.46,682.09K,-0.15%
6/22/2018,127.08,126.99,127.38,126.07,1.31M,0.53%
6/25/2018,125.94,127.31,127.31,125.27,885.66K,-0.90%
6/26/2018,125.6,126.19,126.44,125.6,585.46K,-0.27%
6/27/2018,124.82,125.9,126.15,124.79,714.93K,-0.62%
6/28/2018,126.34,124.16,126.51,124.08,692.74K,1.22%
6/29/2018,126.17,126.04,127.57,125.04,945.81K,-0.13%
7/2/2018,125.68,125.9,126.51,123.45,542.72K,-0.39%
7/3/2018,126.65,125.75,127.52,125.31,319.59K,0.77%
7/5/2018,127.65,126.79,127.81,126.29,824.96K,0.79%
7/6/2018,127.67,127.9,128.71,127.31,480.32K,0.02%
7/9/2018,128.2,128.19,128.51,127.25,769.11K,0.42%
7/10/2018,127.38,127.96,128.35,127.18,556.30K,-0.64%
7/11/2018,128.03,127.11,129,127.11,735.05K,0.51%
7/12/2018,127.93,128.34,128.36,127.31,1.08M,-0.08%
7/13/2018,127.91,128.02,128.76,127.73,495.60K,-0.02%
7/16/2018,126.96,127.5,127.59,126.29,495.85K,-0.74%
7/17/2018,125.77,127.1,127.33,125.56,497.92K,-0.94%
7/18/2018,125.64,125.57,126.35,124.64,499.52K,-0.10%
7/19/2018,126.92,125.36,127.67,125.04,378.38K,1.02%
7/20/2018,124.69,126.51,126.69,124.21,439.72K,-1.76%
7/23/2018,123.55,124.57,124.99,122.95,561.10K,-0.91%
7/24/2018,122.87,123.62,123.62,122.5,487.01K,-0.55%
7/25/2018,123.34,122.72,123.99,122.47,314.63K,0.38%
7/26/2018,123.3,123.62,124.14,122.87,346.59K,-0.03%
7/27/2018,122.55,123.81,123.81,122.23,566.17K,-0.61%
7/30/2018,122.82,122.5,122.94,121.61,615.04K,0.22%
7/31/2018,127.44,123.83,128.35,122.95,1.44M,3.76%
8/1/2018,128.17,126.2,128.35,125.44,678.97K,0.57%
8/2/2018,126.05,127.42,128.21,125.96,662.69K,-1.65%
8/3/2018,127.46,126.05,127.48,125.46,429.13K,1.12%
8/6/2018,128.21,127.49,128.34,126.97,567.38K,0.59%
8/7/2018,127.48,127.84,127.84,126.91,398.20K,-0.57%
8/8/2018,126.84,127.68,127.95,126.74,261.79K,-0.50%
8/9/2018,126.47,126.61,126.96,126.2,328.04K,-0.29%
8/10/2018,125.21,126.2,126.72,125.03,411.89K,-1.00%
8/13/2018,124.18,125.31,125.83,124.16,499.95K,-0.82%
8/14/2018,124.5,124.28,124.87,123.17,592.09K,0.26%
8/15/2018,126.74,124.58,126.9,124.52,463.99K,1.80%
8/16/2018,128.62,126.52,129.03,126.52,587.40K,1.48%
8/17/2018,129.76,128.57,129.79,128.31,433.48K,0.89%
8/20/2018,128.41,130.42,130.42,128.24,441.38K,-1.04%
8/21/2018,127.29,127.86,128.9,127.11,516.91K,-0.87%
8/22/2018,126.52,127.19,127.59,125.65,523.11K,-0.60%
8/23/2018,126.52,126.73,127.67,126.35,347.70K,0.00%
8/24/2018,126.63,126.39,126.97,125.59,392.82K,0.09%
8/27/2018,126.35,127,127.05,125.55,439.31K,-0.22%
8/28/2018,128.35,126.28,128.45,125.93,420.92K,1.58%
8/29/2018,128.08,128.65,128.82,127.59,459.50K,-0.21%
8/30/2018,127.35,128.17,128.38,126.9,712.05K,-0.57%
8/31/2018,128.35,127.48,128.52,127.41,537.29K,0.79%
9/4/2018,125.98,128.07,128.28,125.77,455.67K,-1.85%
9/5/2018,127.51,125.49,127.76,125.02,882.75K,1.21%
9/6/2018,128.61,127.79,129.01,127.5,1.15M,0.86%
9/7/2018,126.65,128,128.24,126.54,530.01K,-1.52%
9/10/2018,127.39,127.54,128.5,127.23,365.72K,0.58%
9/11/2018,127.96,126.77,128.24,126.71,435.75K,0.45%
9/12/2018,127.64,128.02,128.12,127.53,303.65K,-0.25%
9/13/2018,128.02,128,128.33,127.4,555.29K,0.30%
9/14/2018,126.99,127.66,127.72,125.93,395.38K,-0.80%
9/17/2018,127.58,127.05,127.75,126.1,704.52K,0.46%
9/18/2018,126.6,127.57,127.9,126.14,352.87K,-0.77%
9/19/2018,125.44,126.8,127.16,125.03,451.05K,-0.92%
9/20/2018,126.24,125.47,126.51,124.82,464.82K,0.64%
9/21/2018,126.8,126.03,128.17,125.83,1.48M,0.44%
9/24/2018,124.35,126.46,127.16,123.64,397.22K,-1.93%
9/25/2018,123.24,124.32,124.71,122.72,608.93K,-0.89%
9/26/2018,122.43,123.29,123.83,122.27,711.87K,-0.66%
9/27/2018,122.73,122.12,123.88,121.77,599.89K,0.25%
9/28/2018,125.79,122.85,125.89,122.85,792.82K,2.49%
10/1/2018,123.36,125.38,126.03,123.15,675.12K,-1.93%
10/2/2018,123.4,123.48,123.87,122.67,359.87K,0.03%
10/3/2018,122.98,123.4,124.46,121.93,510.46K,-0.34%
10/4/2018,122.66,122.46,122.97,121.07,403.91K,-0.26%
10/5/2018,122.88,122.82,123.82,122.65,502.80K,0.18%
10/8/2018,125.35,123.05,126.12,122.97,852.71K,2.01%
10/9/2018,125.96,125.16,126,123.9,811.54K,0.49%
10/10/2018,124.71,125.39,126.89,124.7,724.72K,-0.99%
10/11/2018,119.79,125,125.01,119.56,1.06M,-3.95%
10/12/2018,120.04,120.71,121.5,119.24,871.98K,0.21%
10/15/2018,121.06,119.5,123.02,119.5,642.88K,0.85%
10/16/2018,123.45,121.54,123.84,120.98,586.32K,1.97%
10/17/2018,122.57,123.34,123.74,121.61,625.62K,-0.71%
10/18/2018,121.79,122.51,123.88,121.44,436.52K,-0.64%
10/19/2018,122.42,121.95,122.89,121.68,644.40K,0.52%
10/22/2018,120.56,122.66,123.09,120.5,580.90K,-1.52%
10/23/2018,122.5,119.94,123.06,119.57,604.21K,1.61%
10/24/2018,123.24,122.28,124.47,121.99,463.32K,0.60%
10/25/2018,124.66,123.33,125.24,122.67,406.02K,1.15%
10/26/2018,121.09,123.97,124.33,120.51,447.77K,-2.86%
10/29/2018,123.19,122,123.43,121.81,443.43K,1.73%
10/30/2018,123.95,124.22,128.35,121.58,864.52K,0.62%
10/31/2018,122.23,124.25,124.38,121.54,922.48K,-1.39%
11/1/2018,122.29,122.65,123.73,121.89,754.81K,0.05%
11/2/2018,120.12,122.29,122.58,118.9,656.72K,-1.77%
11/5/2018,122.59,120.56,123.05,120.56,756.23K,2.06%
11/6/2018,123.24,122.75,124.2,122.31,468.45K,0.53%
11/7/2018,125.31,123.59,125.43,122.9,432.58K,1.68%
11/8/2018,125.11,124.87,125.85,123.96,290.53K,-0.16%
11/9/2018,124.46,125.05,125.61,123.99,574.01K,-0.52%
11/12/2018,123.93,124.47,126.03,123.72,375.14K,-0.43%
11/13/2018,123.32,124.19,124.44,122.4,583.73K,-0.49%
11/14/2018,123.84,123.97,124.32,123.12,503.82K,0.42%
11/15/2018,121.83,123.08,123.08,120.84,425.75K,-1.62%
11/16/2018,122.83,121.39,122.85,121.23,685.15K,0.82%
11/19/2018,122.09,123.19,124.11,121.47,699.71K,-0.60%
11/20/2018,120.76,121.97,122.59,120.34,795.09K,-1.09%
11/21/2018,121.95,120.69,123.06,120.45,514.47K,0.99%
11/23/2018,121.59,121.82,122.27,120.76,125.64K,-0.30%
11/26/2018,122.77,122.35,123.38,121.5,405.82K,0.97%
11/27/2018,122.5,122.67,122.78,121.18,517.60K,-0.22%
11/28/2018,124.22,122.53,124.22,122.49,513.13K,1.40%
11/29/2018,122.38,124,124,122.33,684.28K,-1.48%
11/30/2018,124.5,123.07,125.26,122.65,1.38M,1.73%
12/3/2018,125.9,125.97,126.02,124.47,816.41K,1.12%
12/4/2018,123.54,125.99,126.38,123.34,765.76K,-1.87%
12/6/2018,127.08,123.47,127.14,121.5,1.26M,2.87%
12/7/2018,126.17,126.81,127.42,125.19,816.87K,-0.72%
12/10/2018,125.76,126.21,126.76,124,798.44K,-0.32%
12/11/2018,124.63,126.27,127.7,124.51,938.85K,-0.90%
12/12/2018,121.29,125.6,126.17,121.11,784.79K,-2.68%
12/13/2018,123,121.67,124.44,121.67,735.63K,1.41%
12/14/2018,122.5,123.03,123.28,121.03,792.68K,-0.41%
12/17/2018,118.75,122.94,123.92,118.13,1.21M,-3.06%
12/18/2018,120.24,119.32,121.05,119.05,773.34K,1.25%
12/19/2018,119.94,120.48,121.48,119.14,1.08M,-0.25%
12/20/2018,117.42,119.93,120.23,116.92,914.24K,-2.10%
12/21/2018,115.34,117.63,118.85,115.21,1.80M,-1.77%
12/24/2018,110.28,115.39,115.48,110.13,449.30K,-4.39%
12/26/2018,113.97,110.86,113.99,109.04,637.13K,3.35%
12/27/2018,114.49,113.12,114.57,110.89,657.70K,0.46%
12/28/2018,113.94,114.63,114.96,112.01,932.07K,-0.48%
12/31/2018,115.24,114,115.26,112.76,675.91K,1.14%
1/2/2019,111.37,114.28,114.28,110.66,544.71K,-3.36%
1/3/2019,112.29,111.35,114.09,111.11,809.75K,0.83%
1/4/2019,113.44,113.09,114.84,112.85,685.93K,1.02%
1/7/2019,114.14,113.49,115.36,113.49,636.97K,0.62%
1/8/2019,116.79,114.67,117.17,114.67,973.96K,2.32%
1/9/2019,117.3,117.1,117.57,115.8,788.37K,0.44%
1/10/2019,119.57,117.2,119.74,116.54,620.70K,1.94%
1/11/2019,120.34,119.45,120.49,118.5,701.96K,0.64%
1/14/2019,119.19,119.95,120.19,118.9,685.08K,-0.96%
1/15/2019,120.93,119.37,121.02,119.37,357.57K,1.46%
1/16/2019,121.9,120.57,122.25,120.36,726.89K,0.80%
1/17/2019,122.75,121.54,122.82,121.48,1.02M,0.70%
1/18/2019,124.26,123.35,124.55,123.19,772.40K,1.23%
1/22/2019,124.38,123.95,124.49,123.26,764.58K,0.10%
1/23/2019,123.8,124.32,124.75,123.25,737.68K,-0.47%
1/24/2019,123.25,123.67,123.91,122.78,428.96K,-0.44%
1/25/2019,125.41,123.79,125.47,123.39,508.86K,1.75%
1/28/2019,126.27,124.85,126.3,124.85,653.74K,0.69%
1/29/2019,128.08,126.21,128.15,125.88,693.84K,1.43%
1/30/2019,129.36,128.31,129.59,127.94,697.71K,1.00%
1/31/2019,131.71,129.08,131.88,127.94,869.68K,1.82%
2/1/2019,130.64,131.76,132.2,127.97,811.20K,-0.81%
2/4/2019,130.94,130.38,130.94,129.36,841.31K,0.23%
2/5/2019,129.75,131.74,131.8,129,885.26K,-0.91%
2/6/2019,129.01,129.53,129.64,128.25,762.63K,-0.57%
2/7/2019,132.72,128.9,132.99,128.71,974.26K,2.88%
2/8/2019,132.37,132.21,133,131.46,561.19K,-0.26%
2/11/2019,133.7,132.26,133.76,131.65,730.22K,1.00%
2/12/2019,132.56,133.71,134.09,132.27,785.20K,-0.85%
2/13/2019,134.51,131.95,134.7,131.7,573.94K,1.47%
2/14/2019,133.89,134.42,134.89,132.92,527.09K,-0.46%
2/15/2019,134.86,134.49,135,133.97,628.73K,0.72%
2/19/2019,135.69,135.15,136.19,134.24,486.43K,0.62%
2/20/2019,134.97,135.42,135.49,133.71,540.64K,-0.53%
2/21/2019,135.49,134.4,135.65,133.38,561.92K,0.39%
2/22/2019,136.72,135.8,137.41,135.28,583.23K,0.91%
2/25/2019,136.02,136.97,137.03,135.9,458.62K,-0.51%
2/26/2019,136.12,136.32,136.5,135.48,607.03K,0.07%
2/27/2019,134.95,135.2,136.16,133.87,659.66K,-0.86%
2/28/2019,135.89,135.08,137.78,134.17,1.15M,0.70%
3/1/2019,135.91,136.1,136.56,134.26,742.43K,0.01%
3/4/2019,136.96,136.34,137.07,135.24,670.91K,0.77%
3/5/2019,137.4,136.95,138.2,136.63,697.68K,0.32%
3/6/2019,137.55,137.56,138.24,137.02,671.51K,0.11%
3/7/2019,136.7,137.71,138.3,136.32,705.38K,-0.62%
3/8/2019,137.6,136.46,137.76,136.25,730.99K,0.66%
3/11/2019,139.39,138.17,139.6,138.17,783.89K,1.30%
3/12/2019,140.15,139.66,141.03,139.31,832.54K,0.55%
3/13/2019,141.34,140.51,142.06,140.51,793.17K,0.85%
3/14/2019,141.86,141.14,141.89,141.09,765.24K,0.37%
3/15/2019,140.52,141.86,142.14,140.13,2.37M,-0.94%
3/18/2019,140.22,140.82,141.86,139.39,734.34K,-0.21%
3/19/2019,139.69,140.26,140.55,139.13,627.89K,-0.38%
3/20/2019,140.29,139.7,141.02,138.52,748.71K,0.43%
3/21/2019,142.45,139.86,143.01,139.63,594.59K,1.54%
3/22/2019,141.72,142.16,143.55,141.66,436.41K,-0.51%
3/25/2019,141.67,141.76,142.36,140.47,363.02K,-0.04%
3/26/2019,143.83,141.86,143.88,141.86,416.78K,1.52%
3/27/2019,142.91,143.81,144.1,142.13,412.09K,-0.64%
3/28/2019,143.23,142.28,143.27,141.7,432.08K,0.22%
3/29/2019,142.56,143.28,143.28,141.98,755.42K,-0.47%
4/1/2019,141.54,142.63,143,140.52,845.22K,-0.72%
4/2/2019,143.23,141.86,143.41,140.4,651.95K,1.19%
4/3/2019,143.53,143.08,143.6,142.04,714.49K,0.21%
4/4/2019,143.13,143.43,143.43,142.09,373.91K,-0.28%
4/5/2019,143.97,142.9,144.07,142.25,378.79K,0.59%
4/8/2019,143.63,144.17,144.46,142.69,417.09K,-0.24%
4/9/2019,143.12,143.46,143.69,142.89,347.38K,-0.36%
4/10/2019,143.84,143.48,143.92,142.8,616.47K,0.50%
4/11/2019,143.5,143.98,144.31,143,507.98K,-0.24%
4/12/2019,144.35,143.57,144.35,142.47,515.37K,0.59%
4/15/2019,143.66,144.25,144.25,143.04,351.08K,-0.48%
4/16/2019,139.22,143.68,143.91,138.21,874.83K,-3.09%
4/17/2019,136.4,139.45,139.45,136.32,1.12M,-2.03%
4/18/2019,138.66,136.5,139.96,136.3,747.38K,1.66%
4/22/2019,137.51,138.34,138.47,136.15,670.25K,-0.83%
4/23/2019,140.54,138.28,140.8,137.52,681.66K,2.20%
4/24/2019,142.22,140.95,142.53,140.65,406.67K,1.20%
4/25/2019,142.37,141.72,142.99,141.05,399.31K,0.11%
4/26/2019,143.32,143.1,143.57,142.47,290.65K,0.67%
4/29/2019,140.89,143.15,143.37,140.73,554.29K,-1.70%
4/30/2019,142.39,141.47,143.07,140.61,891.39K,1.06%
